,_id,DLY_QTY,DLY_GAIN,DLY_AWD_QTY,DLY_AWD_GAIN,TYPE,DATE,HOUR
16471,"{'DATE': '20190822', 'HOUR': 18.0, 'TYPE': 'OFF'}",1142.8990000000001,17422.36,1142.8990000000001,49716.1065,OFF,20190822,18.0
16472,"{'DATE': '20190822', 'HOUR': 22.0, 'TYPE': 'OFF'}",1121.233,17644.18,1121.233,51029.15053,OFF,20190822,22.0
16473,"{'DATE': '20190916', 'HOUR': 10.0, 'TYPE': 'BID'}",535.9879999999999,0.0,535.9879999999999,30235.083079999997,BID,20190916,10.0
16474,"{'DATE': '20190823', 'HOUR': 2.0, 'TYPE': 'BID'}",410.795,0.0,410.795,17249.28205,BID,20190823,2.0
16475,"{'DATE': '20190715', 'HOUR': 23.0, 'TYPE': 'OFF'}",554.256,13781.29,554.256,26360.415360000003,OFF,20190715,23.0
16476,"{'DATE': '20190928', 'HOUR': 6.0, 'TYPE': 'OFF'}",187.019,5122.19,187.019,9175.15214,OFF,20190928,6.0
16477,"{'DATE': '20190823', 'HOUR': 4.0, 'TYPE': 'BID'}",317.764,0.0,317.764,11792.22204,BID,20190823,4.0
16478,"{'DATE': '20190604', 'HOUR': 9.0, 'TYPE': 'BID'}",729.037,0.0,729.037,41700.9164,BID,20190604,9.0
16479,"{'DATE': '20190823', 'HOUR': 6.0, 'TYPE': 'BID'}",287.315,0.0,287.315,10972.55985,BID,20190823,6.0
16480,"{'DATE': '20190327', 'HOUR': 17.0, 'TYPE': 'BID'}",616.608,0.0,616.608,33210.50687999999,BID,20190327,17.0
16481,"{'DATE': '20190902', 'HOUR': 24.0, 'TYPE': 'OFF'}",1206.319,28990.87,1206.319,65141.226,OFF,20190902,24.0
16482,"{'DATE': '20190823', 'HOUR': 7.0, 'TYPE': 'BID'}",403.17,0.0,403.17,16126.800000000001,BID,20190823,7.0
16483,"{'DATE': '20190823', 'HOUR': 8.0, 'TYPE': 'BID'}",423.93600000000004,0.0,423.93600000000004,17288.110080000002,BID,20190823,8.0
16484,"{'DATE': '20190315', 'HOUR': 13.0, 'TYPE': 'BID'}",561.714,0.0,561.714,25524.28416,BID,20190315,13.0
16485,"{'DATE': '20190927', 'HOUR': 22.0, 'TYPE': 'OFF'}",1035.847,27344.57,1035.847,74622.41788000001,OFF,20190927,22.0
16486,"{'DATE': '20191006', 'HOUR': 12.0, 'TYPE': 'OFF'}",626.558,16182.640000000003,626.558,25062.32,OFF,20191006,12.0
16487,"{'DATE': '20190823', 'HOUR': 10.0, 'TYPE': 'BID'}",460.89099999999996,0.0,460.89099999999996,20887.58012,BID,20190823,10.0
16488,"{'DATE': '20190802', 'HOUR': 1.0, 'TYPE': 'BID'}",540.568,0.0,540.568,24320.154319999998,BID,20190802,1.0
16489,"{'DATE': '20191007', 'HOUR': 16.0, 'TYPE': 'BID'}",552.706,0.0,552.706,38285.94462,BID,20191007,16.0
16490,"{'DATE': '20190823', 'HOUR': 11.0, 'TYPE': 'BID'}",463.885,0.0,463.885,20925.852349999997,BID,20190823,11.0
16491,"{'DATE': '20191129', 'HOUR': 14.0, 'TYPE': 'BID'}",424.738,0.0,424.738,20608.28776,BID,20191129,14.0
16492,"{'DATE': '20190413', 'HOUR': 4.0, 'TYPE': 'BID'}",348.115,0.0,348.115,18101.98,BID,20190413,4.0
16493,"{'DATE': '20190731', 'HOUR': 6.0, 'TYPE': 'OFF'}",662.317,14007.5,662.317,27108.63481,OFF,20190731,6.0
16494,"{'DATE': '20190823', 'HOUR': 14.0, 'TYPE': 'BID'}",455.694,0.0,455.694,19795.34736,BID,20190823,14.0
16495,"{'DATE': '20190908', 'HOUR': 20.0, 'TYPE': 'OFF'}",1356.2930000000001,30675.6,1356.2930000000001,64423.9175,OFF,20190908,20.0
16496,"{'DATE': '20191031', 'HOUR': 22.0, 'TYPE': 'BID'}",532.236,0.0,532.236,24174.159120000004,BID,20191031,22.0
16497,"{'DATE': '20190912', 'HOUR': 14.0, 'TYPE': 'BID'}",501.788,0.0,501.788,21165.41784,BID,20190912,14.0
16498,"{'DATE': '20190823', 'HOUR': 17.0, 'TYPE': 'BID'}",451.189,0.0,451.189,21151.74032,BID,20190823,17.0
16499,"{'DATE': '20191022', 'HOUR': 17.0, 'TYPE': 'OFF'}",856.8810000000001,21669.88,856.8810000000001,42372.765450000006,OFF,20191022,17.0
16500,"{'DATE': '20190823', 'HOUR': 18.0, 'TYPE': 'BID'}",430.20599999999996,0.0,430.20599999999996,21944.808059999996,BID,20190823,18.0
16501,"{'DATE': '20190823', 'HOUR': 20.0, 'TYPE': 'BID'}",480.06,0.0,480.06,31856.7816,BID,20190823,20.0
16502,"{'DATE': '20190930', 'HOUR': 22.0, 'TYPE': 'BID'}",264.056,0.0,264.056,17345.838639999998,BID,20190930,22.0
16503,"{'DATE': '20190823', 'HOUR': 22.0, 'TYPE': 'BID'}",430.70300000000003,0.0,430.70300000000003,26923.24453,BID,20190823,22.0
16504,"{'DATE': '20191008', 'HOUR': 3.0, 'TYPE': 'BID'}",382.178,0.0,382.178,15722.80292,BID,20191008,3.0
16505,"{'DATE': '20190330', 'HOUR': 16.0, 'TYPE': 'BID'}",325.743,0.0,325.743,11296.767240000001,BID,20190330,16.0
16506,"{'DATE': '20190823', 'HOUR': 2.0, 'TYPE': 'OFF'}",783.027,13644.7,783.027,30475.1013,OFF,20190823,2.0
16507,"{'DATE': '20191111', 'HOUR': 13.0, 'TYPE': 'BID'}",401.278,0.0,401.278,19136.94782,BID,20191111,13.0
16508,"{'DATE': '20190201', 'HOUR': 15.0, 'TYPE': 'BID'}",623.168,0.0,623.168,43409.88288,BID,20190201,15.0
16509,"{'DATE': '20190418', 'HOUR': 16.0, 'TYPE': 'BID'}",461.765,0.0,461.765,23924.044650000003,BID,20190418,16.0
16510,"{'DATE': '20190630', 'HOUR': 12.0, 'TYPE': 'BID'}",402.75699999999995,0.0,402.75699999999995,16605.671109999996,BID,20190630,12.0
16511,"{'DATE': '20190823', 'HOUR': 4.0, 'TYPE': 'OFF'}",794.264,13699.05,794.264,28927.07385,OFF,20190823,4.0
16512,"{'DATE': '20190823', 'HOUR': 6.0, 'TYPE': 'OFF'}",786.049,13797.55,786.049,30019.21131,OFF,20190823,6.0
16513,"{'DATE': '20190823', 'HOUR': 7.0, 'TYPE': 'OFF'}",795.46,13763.75,795.46,31818.4,OFF,20190823,7.0
16514,"{'DATE': '20190917', 'HOUR': 16.0, 'TYPE': 'OFF'}",1065.288,24912.230000000003,1065.288,54329.688,OFF,20190917,16.0
16515,"{'DATE': '20190823', 'HOUR': 9.0, 'TYPE': 'OFF'}",1044.131,18200.699999999997,1044.131,42809.371,OFF,20190823,9.0
16516,"{'DATE': '20190823', 'HOUR': 10.0, 'TYPE': 'OFF'}",1099.27,17986.15,1099.27,45410.8437,OFF,20190823,10.0
16517,"{'DATE': '20190901', 'HOUR': 1.0, 'TYPE': 'OFF'}",819.291,20939.96,819.291,39473.44038,OFF,20190901,1.0
16518,"{'DATE': '20190823', 'HOUR': 11.0, 'TYPE': 'OFF'}",1113.654,17792.1,1113.654,46194.36792,OFF,20190823,11.0
16519,"{'DATE': '20190219', 'HOUR': 13.0, 'TYPE': 'OFF'}",1205.969,14418.0,1205.969,60298.45,OFF,20190219,13.0
16520,"{'DATE': '20190316', 'HOUR': 10.0, 'TYPE': 'OFF'}",625.898,15031.419999999998,625.898,30981.951,OFF,20190316,10.0
16521,"{'DATE': '20190823', 'HOUR': 13.0, 'TYPE': 'OFF'}",1073.843,17632.699999999997,1073.843,42953.72,OFF,20190823,13.0
16522,"{'DATE': '20190320', 'HOUR': 14.0, 'TYPE': 'BID'}",595.971,0.0,595.971,28433.776410000002,BID,20190320,14.0
16523,"{'DATE': '20190823', 'HOUR': 14.0, 'TYPE': 'OFF'}",1046.312,17513.550000000003,1046.312,42166.3736,OFF,20190823,14.0
16524,"{'DATE': '20191203', 'HOUR': 16.0, 'TYPE': 'OFF'}",620.962,42.0,620.962,36015.796,OFF,20191203,16.0
16525,"{'DATE': '20190823', 'HOUR': 19.0, 'TYPE': 'OFF'}",1045.297,21366.75,1045.297,56523.911,OFF,20190823,19.0
16526,"{'DATE': '20190823', 'HOUR': 20.0, 'TYPE': 'OFF'}",1074.993,22540.25,1074.993,58613.505,OFF,20190823,20.0
16527,"{'DATE': '20190823', 'HOUR': 22.0, 'TYPE': 'OFF'}",1186.217,18960.4,1186.217,55664.01641999999,OFF,20190823,22.0
16528,"{'DATE': '20191112', 'HOUR': 8.0, 'TYPE': 'OFF'}",249.288,2056.3999999999996,249.288,13376.79408,OFF,20191112,8.0
16529,"{'DATE': '20190824', 'HOUR': 1.0, 'TYPE': 'BID'}",455.608,0.0,455.608,21805.398879999997,BID,20190824,1.0
16530,"{'DATE': '20190824', 'HOUR': 2.0, 'TYPE': 'BID'}",420.60900000000004,0.0,420.60900000000004,20895.85512,BID,20190824,2.0
16531,"{'DATE': '20190824', 'HOUR': 8.0, 'TYPE': 'BID'}",342.05899999999997,0.0,342.05899999999997,14821.416469999998,BID,20190824,8.0
16532,"{'DATE': '20190824', 'HOUR': 9.0, 'TYPE': 'BID'}",374.857,0.0,374.857,17052.24493,BID,20190824,9.0
16533,"{'DATE': '20190529', 'HOUR': 23.0, 'TYPE': 'OFF'}",351.129,7068.039000000001,351.129,15449.676,OFF,20190529,23.0
16534,"{'DATE': '20190824', 'HOUR': 10.0, 'TYPE': 'BID'}",327.90200000000004,0.0,327.90200000000004,13942.39304,BID,20190824,10.0
16535,"{'DATE': '20190715', 'HOUR': 19.0, 'TYPE': 'OFF'}",604.365,16781.52,604.365,33300.5115,OFF,20190715,19.0
16536,"{'DATE': '20190824', 'HOUR': 11.0, 'TYPE': 'BID'}",339.565,0.0,339.565,14051.1997,BID,20190824,11.0
16537,"{'DATE': '20191130', 'HOUR': 14.0, 'TYPE': 'BID'}",237.853,0.0,237.853,10465.532,BID,20191130,14.0
16538,"{'DATE': '20190824', 'HOUR': 14.0, 'TYPE': 'BID'}",327.55,0.0,327.55,11621.473999999998,BID,20190824,14.0
16539,"{'DATE': '20190824', 'HOUR': 15.0, 'TYPE': 'BID'}",324.16499999999996,0.0,324.16499999999996,11436.5412,BID,20190824,15.0
16540,"{'DATE': '20190320', 'HOUR': 21.0, 'TYPE': 'OFF'}",1488.481,30349.440000000002,1488.481,92375.13086,OFF,20190320,21.0
16541,"{'DATE': '20181223', 'HOUR': 3.0, 'TYPE': 'BID'}",501.13399999999996,0.0,501.13399999999996,21047.627999999997,BID,20181223,3.0
16542,"{'DATE': '20190402', 'HOUR': 24.0, 'TYPE': 'BID'}",458.051,0.0,458.051,21981.86749,BID,20190402,24.0
16543,"{'DATE': '20190824', 'HOUR': 18.0, 'TYPE': 'BID'}",334.54100000000005,0.0,334.54100000000005,13983.8138,BID,20190824,18.0
16544,"{'DATE': '20190824', 'HOUR': 19.0, 'TYPE': 'BID'}",393.675,0.0,393.675,20738.799,BID,20190824,19.0
16545,"{'DATE': '20190527', 'HOUR': 13.0, 'TYPE': 'BID'}",545.444,0.0,545.444,26224.947519999998,BID,20190527,13.0
16546,"{'DATE': '20190824', 'HOUR': 20.0, 'TYPE': 'BID'}",425.64599999999996,0.0,425.64599999999996,25636.658579999996,BID,20190824,20.0
16547,"{'DATE': '20190824', 'HOUR': 21.0, 'TYPE': 'BID'}",561.967,0.0,561.967,34746.41961,BID,20190824,21.0
16548,"{'DATE': '20190925', 'HOUR': 5.0, 'TYPE': 'OFF'}",461.679,10525.599999999999,461.679,18854.10835,OFF,20190925,5.0
16549,"{'DATE': '20190824', 'HOUR': 4.0, 'TYPE': 'OFF'}",829.081,12924.5,829.081,30412.65246,OFF,20190824,4.0
16550,"{'DATE': '20190824', 'HOUR': 6.0, 'TYPE': 'OFF'}",817.108,13021.42,817.108,31043.564159999998,OFF,20190824,6.0
16551,"{'DATE': '20190824', 'HOUR': 10.0, 'TYPE': 'OFF'}",1179.643,17320.46,1179.643,47187.139,OFF,20190824,10.0
16552,"{'DATE': '20190902', 'HOUR': 20.0, 'TYPE': 'OFF'}",1231.234,37414.19,1231.234,88562.66162,OFF,20190902,20.0
16553,"{'DATE': '20190522', 'HOUR': 1.0, 'TYPE': 'BID'}",489.813,0.0,489.813,22276.695239999997,BID,20190522,1.0
16554,"{'DATE': '20191007', 'HOUR': 22.0, 'TYPE': 'BID'}",526.0609999999999,0.0,526.0609999999999,30653.57447,BID,20191007,22.0
16555,"{'DATE': '20190420', 'HOUR': 23.0, 'TYPE': 'BID'}",350.84,0.0,350.84,19331.284,BID,20190420,23.0
16556,"{'DATE': '20190930', 'HOUR': 16.0, 'TYPE': 'OFF'}",350.128,9839.56,350.128,22689.69396,OFF,20190930,16.0
16557,"{'DATE': '20190824', 'HOUR': 11.0, 'TYPE': 'OFF'}",1196.287,17203.39,1196.287,46583.415779999996,OFF,20190824,11.0
16558,"{'DATE': '20190824', 'HOUR': 13.0, 'TYPE': 'OFF'}",1161.488,16897.35,1161.488,41732.26384,OFF,20190824,13.0
16559,"{'DATE': '20190824', 'HOUR': 16.0, 'TYPE': 'OFF'}",1090.921,16709.9,1090.921,39177.1359,OFF,20190824,16.0
16560,"{'DATE': '20190308', 'HOUR': 22.0, 'TYPE': 'BID'}",546.855,0.0,546.855,36442.4172,BID,20190308,22.0
16561,"{'DATE': '20190824', 'HOUR': 17.0, 'TYPE': 'OFF'}",1118.357,16576.45,1118.357,41047.97729,OFF,20190824,17.0
16562,"{'DATE': '20191023', 'HOUR': 24.0, 'TYPE': 'BID'}",223.867,0.0,223.867,10049.38963,BID,20191023,24.0
16563,"{'DATE': '20190507', 'HOUR': 18.0, 'TYPE': 'OFF'}",638.896,19962.32,638.896,36129.568799999994,OFF,20190507,18.0
16564,"{'DATE': '20190824', 'HOUR': 18.0, 'TYPE': 'OFF'}",1142.973,16490.15,1142.973,43557.075300000004,OFF,20190824,18.0
16565,"{'DATE': '20190609', 'HOUR': 4.0, 'TYPE': 'OFF'}",619.698,1080.0,619.698,9973.67478,OFF,20190609,4.0
16566,"{'DATE': '20190824', 'HOUR': 19.0, 'TYPE': 'OFF'}",1141.3,16597.21,1141.3,46890.05,OFF,20190824,19.0
16567,"{'DATE': '20190502', 'HOUR': 2.0, 'TYPE': 'BID'}",499.291,0.0,499.291,24779.81233,BID,20190502,2.0
16568,"{'DATE': '20190224', 'HOUR': 16.0, 'TYPE': 'OFF'}",377.89,0.0,377.89,14182.211700000002,OFF,20190224,16.0
16569,"{'DATE': '20190824', 'HOUR': 23.0, 'TYPE': 'OFF'}",1161.166,17087.53,1161.166,46540.27712,OFF,20190824,23.0
16570,"{'DATE': '20190824', 'HOUR': 24.0, 'TYPE': 'OFF'}",1162.771,17239.78,1162.771,43205.418320000004,OFF,20190824,24.0
16571,"{'DATE': '20190825', 'HOUR': 1.0, 'TYPE': 'BID'}",425.144,0.0,425.144,19569.37832,BID,20190825,1.0
16572,"{'DATE': '20190325', 'HOUR': 6.0, 'TYPE': 'OFF'}",1083.973,21219.989999999998,900.925,38379.405,OFF,20190325,6.0
16573,"{'DATE': '20190825', 'HOUR': 4.0, 'TYPE': 'BID'}",289.478,0.0,289.478,13729.94154,BID,20190825,4.0
16574,"{'DATE': '20191118', 'HOUR': 10.0, 'TYPE': 'OFF'}",1240.258,15443.0,1240.258,79550.14812,OFF,20191118,10.0
16575,"{'DATE': '20190506', 'HOUR': 13.0, 'TYPE': 'BID'}",606.79,0.0,606.79,30036.105,BID,20190506,13.0
16576,"{'DATE': '20190825', 'HOUR': 5.0, 'TYPE': 'BID'}",232.55,0.0,232.55,10890.316499999999,BID,20190825,5.0
16577,"{'DATE': '20190225', 'HOUR': 11.0, 'TYPE': 'OFF'}",1153.547,22913.11,1153.547,66628.87471999999,OFF,20190225,11.0
16578,"{'DATE': '20190525', 'HOUR': 18.0, 'TYPE': 'OFF'}",661.777,12771.0,661.777,26810.34979,OFF,20190525,18.0
16579,"{'DATE': '20190825', 'HOUR': 6.0, 'TYPE': 'BID'}",236.646,0.0,236.646,11143.66014,BID,20190825,6.0
16580,"{'DATE': '20190825', 'HOUR': 9.0, 'TYPE': 'BID'}",311.38599999999997,0.0,311.38599999999997,11160.074240000002,BID,20190825,9.0
16581,"{'DATE': '20190825', 'HOUR': 11.0, 'TYPE': 'BID'}",282.728,0.0,282.728,11173.41056,BID,20190825,11.0
16582,"{'DATE': '20190825', 'HOUR': 14.0, 'TYPE': 'BID'}",282.459,0.0,282.459,10148.75187,BID,20190825,14.0
16583,"{'DATE': '20181231', 'HOUR': 10.0, 'TYPE': 'BID'}",673.063,0.0,673.063,41406.83576,BID,20181231,10.0
16584,"{'DATE': '20190825', 'HOUR': 16.0, 'TYPE': 'BID'}",298.613,0.0,298.613,10950.13871,BID,20190825,16.0
16585,"{'DATE': '20190825', 'HOUR': 19.0, 'TYPE': 'BID'}",380.921,0.0,380.921,18238.49748,BID,20190825,19.0
16586,"{'DATE': '20190326', 'HOUR': 12.0, 'TYPE': 'OFF'}",1329.192,26877.2,1329.192,70075.00224,OFF,20190326,12.0
16587,"{'DATE': '20190613', 'HOUR': 20.0, 'TYPE': 'OFF'}",1056.552,17271.17,1056.552,63308.59584,OFF,20190613,20.0
16588,"{'DATE': '20190825', 'HOUR': 22.0, 'TYPE': 'BID'}",394.322,0.0,394.322,23221.62258,BID,20190825,22.0
16589,"{'DATE': '20191110', 'HOUR': 24.0, 'TYPE': 'OFF'}",1080.276,14003.4,1080.276,44464.16015999999,OFF,20191110,24.0
16590,"{'DATE': '20190825', 'HOUR': 1.0, 'TYPE': 'OFF'}",1236.422,23323.5,1236.422,49504.048,OFF,20190825,1.0
16591,"{'DATE': '20190825', 'HOUR': 3.0, 'TYPE': 'OFF'}",892.495,18943.08,892.495,31450.166299999997,OFF,20190825,3.0
16592,"{'DATE': '20190825', 'HOUR': 4.0, 'TYPE': 'OFF'}",893.941,18983.12,893.941,33860.16569,OFF,20190825,4.0
16593,"{'DATE': '20190413', 'HOUR': 11.0, 'TYPE': 'OFF'}",1148.463,18808.0,1148.463,66806.09271,OFF,20190413,11.0
16594,"{'DATE': '20190825', 'HOUR': 6.0, 'TYPE': 'OFF'}",890.294,19140.48,890.294,33750.36598,OFF,20190825,6.0
16595,"{'DATE': '20190825', 'HOUR': 7.0, 'TYPE': 'OFF'}",1247.91,23698.07,1247.91,44841.2139,OFF,20190825,7.0
16596,"{'DATE': '20190909', 'HOUR': 23.0, 'TYPE': 'OFF'}",1198.699,25055.81,1198.699,52910.573860000004,OFF,20190909,23.0
16597,"{'DATE': '20190825', 'HOUR': 8.0, 'TYPE': 'OFF'}",993.6899999999999,15534.0,816.087,24494.09728,OFF,20190825,8.0
16598,"{'DATE': '20190825', 'HOUR': 10.0, 'TYPE': 'OFF'}",1129.243,21318.48,1129.243,37300.219,OFF,20190825,10.0
16599,"{'DATE': '20190823', 'HOUR': 12.0, 'TYPE': 'OFF'}",1124.5529999999999,17694.449999999997,1124.5529999999999,46365.32019,OFF,20190823,12.0
16600,"{'DATE': '20190825', 'HOUR': 12.0, 'TYPE': 'OFF'}",1134.891,22354.63,1134.891,41979.61809,OFF,20190825,12.0
16601,"{'DATE': '20190227', 'HOUR': 20.0, 'TYPE': 'BID'}",738.225,0.0,738.225,55625.253749999996,BID,20190227,20.0
16602,"{'DATE': '20190825', 'HOUR': 14.0, 'TYPE': 'OFF'}",1127.318,21730.89,1127.318,40504.53574,OFF,20190825,14.0
16603,"{'DATE': '20191014', 'HOUR': 21.0, 'TYPE': 'OFF'}",1266.616,36392.88,1266.616,90512.37935999999,OFF,20191014,21.0
16604,"{'DATE': '20190913', 'HOUR': 15.0, 'TYPE': 'BID'}",502.177,0.0,502.177,22547.7473,BID,20190913,15.0
16605,"{'DATE': '20190316', 'HOUR': 22.0, 'TYPE': 'OFF'}",1315.098,28177.18,1315.098,67472.01242,OFF,20190316,22.0
16606,"{'DATE': '20190825', 'HOUR': 16.0, 'TYPE': 'OFF'}",1110.592,21824.510000000002,1110.592,40725.40864,OFF,20190825,16.0
16607,"{'DATE': '20190825', 'HOUR': 18.0, 'TYPE': 'OFF'}",1130.696,21705.9,1130.696,43701.11246,OFF,20190825,18.0
16608,"{'DATE': '20190825', 'HOUR': 20.0, 'TYPE': 'OFF'}",1218.862,26441.33,1218.862,66004.90000000001,OFF,20190825,20.0
16609,"{'DATE': '20191112', 'HOUR': 23.0, 'TYPE': 'OFF'}",252.186,8285.7,252.186,12364.679580000002,OFF,20191112,23.0
16610,"{'DATE': '20190725', 'HOUR': 16.0, 'TYPE': 'OFF'}",1066.575,24016.42,1066.575,74660.25,OFF,20190725,16.0
16611,"{'DATE': '20190825', 'HOUR': 21.0, 'TYPE': 'OFF'}",1217.464,26535.79,1217.464,66244.9224,OFF,20190825,21.0
16612,"{'DATE': '20190902', 'HOUR': 2.0, 'TYPE': 'BID'}",361.084,0.0,361.084,15078.86784,BID,20190902,2.0
16613,"{'DATE': '20190109', 'HOUR': 18.0, 'TYPE': 'BID'}",859.607,0.0,859.607,73281.49675,BID,20190109,18.0
16614,"{'DATE': '20190729', 'HOUR': 17.0, 'TYPE': 'OFF'}",1130.031,34487.98,1130.031,65315.79179999999,OFF,20190729,17.0
16615,"{'DATE': '20190918', 'HOUR': 16.0, 'TYPE': 'OFF'}",1158.914,28752.350000000002,1158.914,72559.60554,OFF,20190918,16.0
16616,"{'DATE': '20190826', 'HOUR': 1.0, 'TYPE': 'BID'}",423.991,0.0,423.991,19160.15329,BID,20190826,1.0
16617,"{'DATE': '20190826', 'HOUR': 2.0, 'TYPE': 'BID'}",391.50600000000003,0.0,391.50600000000003,16474.57248,BID,20190826,2.0
16618,"{'DATE': '20190811', 'HOUR': 7.0, 'TYPE': 'BID'}",320.11899999999997,0.0,320.11899999999997,15484.156029999998,BID,20190811,7.0
16619,"{'DATE': '20190826', 'HOUR': 5.0, 'TYPE': 'BID'}",256.666,0.0,256.666,10253.806700000001,BID,20190826,5.0
16620,"{'DATE': '20190703', 'HOUR': 12.0, 'TYPE': 'OFF'}",537.253,13206.84,537.253,34942.93512,OFF,20190703,12.0
16621,"{'DATE': '20190717', 'HOUR': 7.0, 'TYPE': 'BID'}",527.935,0.0,527.935,23244.97805,BID,20190717,7.0
16622,"{'DATE': '20191011', 'HOUR': 17.0, 'TYPE': 'BID'}",538.8770000000001,0.0,538.8770000000001,38077.048819999996,BID,20191011,17.0
16623,"{'DATE': '20190103', 'HOUR': 23.0, 'TYPE': 'BID'}",384.937,0.0,384.937,23034.630080000003,BID,20190103,23.0
16624,"{'DATE': '20181231', 'HOUR': 20.0, 'TYPE': 'BID'}",743.262,0.0,743.262,53076.33942,BID,20181231,20.0
16625,"{'DATE': '20190826', 'HOUR': 6.0, 'TYPE': 'BID'}",282.445,0.0,282.445,11670.6274,BID,20190826,6.0
16626,"{'DATE': '20191009', 'HOUR': 23.0, 'TYPE': 'BID'}",494.729,0.0,494.729,23742.044710000002,BID,20191009,23.0
16627,"{'DATE': '20190826', 'HOUR': 9.0, 'TYPE': 'BID'}",524.385,0.0,524.385,28715.3226,BID,20190826,9.0
16628,"{'DATE': '20190826', 'HOUR': 11.0, 'TYPE': 'BID'}",485.25899999999996,0.0,485.25899999999996,23379.77862,BID,20190826,11.0
16629,"{'DATE': '20190809', 'HOUR': 19.0, 'TYPE': 'BID'}",570.245,0.0,570.245,34123.46080000001,BID,20190809,19.0
16630,"{'DATE': '20190826', 'HOUR': 13.0, 'TYPE': 'BID'}",478.455,0.0,478.455,21114.21915,BID,20190826,13.0
16631,"{'DATE': '20190826', 'HOUR': 15.0, 'TYPE': 'BID'}",477.40700000000004,0.0,477.40700000000004,23693.70941,BID,20190826,15.0
16632,"{'DATE': '20190826', 'HOUR': 21.0, 'TYPE': 'BID'}",679.54,0.0,679.54,46874.669200000004,BID,20190826,21.0
16633,"{'DATE': '20191108', 'HOUR': 1.0, 'TYPE': 'BID'}",548.949,0.0,548.949,21957.960000000003,BID,20191108,1.0
16634,"{'DATE': '20190403', 'HOUR': 7.0, 'TYPE': 'OFF'}",1211.373,11598.0,1211.373,64723.65939,OFF,20190403,7.0
16635,"{'DATE': '20190826', 'HOUR': 24.0, 'TYPE': 'BID'}",409.727,0.0,409.727,21584.41836,BID,20190826,24.0
16636,"{'DATE': '20190924', 'HOUR': 14.0, 'TYPE': 'BID'}",452.114,0.0,452.114,19893.015999999996,BID,20190924,14.0
16637,"{'DATE': '20190826', 'HOUR': 1.0, 'TYPE': 'OFF'}",1163.381,23545.600000000002,1163.381,45939.16545,OFF,20190826,1.0
16638,"{'DATE': '20190826', 'HOUR': 3.0, 'TYPE': 'OFF'}",819.693,19131.12,819.693,30685.997159999995,OFF,20190826,3.0
16639,"{'DATE': '20190711', 'HOUR': 20.0, 'TYPE': 'OFF'}",506.118,14237.94,506.118,30508.79304,OFF,20190711,20.0
16640,"{'DATE': '20190826', 'HOUR': 8.0, 'TYPE': 'OFF'}",1167.654,23791.72,1167.654,54298.53204,OFF,20190826,8.0
16641,"{'DATE': '20190202', 'HOUR': 22.0, 'TYPE': 'BID'}",501.741,0.0,501.741,30179.721149999998,BID,20190202,22.0
16642,"{'DATE': '20190826', 'HOUR': 11.0, 'TYPE': 'OFF'}",961.479,17133.68,961.479,45102.979889999995,OFF,20190826,11.0
16643,"{'DATE': '20190919', 'HOUR': 5.0, 'TYPE': 'OFF'}",849.624,21287.51,849.624,35480.29824,OFF,20190919,5.0
16644,"{'DATE': '20190826', 'HOUR': 13.0, 'TYPE': 'OFF'}",1075.606,16862.920000000002,1075.606,45175.452,OFF,20190826,13.0
16645,"{'DATE': '20190921', 'HOUR': 9.0, 'TYPE': 'OFF'}",182.558,5670.72,182.558,8423.226120000001,OFF,20190921,9.0
16646,"{'DATE': '20190826', 'HOUR': 14.0, 'TYPE': 'OFF'}",1075.032,16823.02,1075.032,46172.6244,OFF,20190826,14.0
16647,"{'DATE': '20190203', 'HOUR': 8.0, 'TYPE': 'OFF'}",705.0,1341.0,705.0,35426.25,OFF,20190203,8.0
16648,"{'DATE': '20190826', 'HOUR': 17.0, 'TYPE': 'OFF'}",1060.749,16773.739999999998,1060.749,60664.23531,OFF,20190826,17.0
16649,"{'DATE': '20190404', 'HOUR': 17.0, 'TYPE': 'BID'}",605.101,0.0,605.101,39210.5448,BID,20190404,17.0
16650,"{'DATE': '20190826', 'HOUR': 19.0, 'TYPE': 'OFF'}",1086.698,21689.58,1086.698,73341.24802,OFF,20190826,19.0
16651,"{'DATE': '20190826', 'HOUR': 20.0, 'TYPE': 'OFF'}",1163.878,27249.260000000002,1163.878,83752.6121,OFF,20190826,20.0
16652,"{'DATE': '20190826', 'HOUR': 21.0, 'TYPE': 'OFF'}",1221.354,27562.300000000003,1221.354,73542.5723,OFF,20190826,21.0
16653,"{'DATE': '20190826', 'HOUR': 22.0, 'TYPE': 'OFF'}",1233.25,27824.46,1233.25,81863.135,OFF,20190826,22.0
16654,"{'DATE': '20191006', 'HOUR': 20.0, 'TYPE': 'BID'}",408.824,0.0,408.824,26050.26528,BID,20191006,20.0
16655,"{'DATE': '20191012', 'HOUR': 20.0, 'TYPE': 'OFF'}",1365.99,22803.69,1365.99,84964.57800000001,OFF,20191012,20.0
16656,"{'DATE': '20190826', 'HOUR': 24.0, 'TYPE': 'OFF'}",1170.719,23309.95,1170.719,57575.960419999996,OFF,20190826,24.0
16657,"{'DATE': '20190827', 'HOUR': 1.0, 'TYPE': 'BID'}",448.793,0.0,448.793,25442.07517,BID,20190827,1.0
16658,"{'DATE': '20190317', 'HOUR': 18.0, 'TYPE': 'BID'}",368.81100000000004,0.0,368.81100000000004,22003.26426,BID,20190317,18.0
